,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,route_6_id,route_6_coords,dist_to_route_6,time_to_route_6,route_7_id,route_7_coords,dist_to_route_7,time_to_route_7,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score,route_6_score,route_7_score
0,105717322,16.047035430340625,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,2.582222222222222,,,,,,,,,,,,,,,,,,,,,4,2.787479874785069,,,,,
1,105717322,17.861361291755088,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,1.5797222222222222,,,,,,,,,,,,,,,,,,,,,4,3.4990557361995345,,,,,
2,105717322,16.775012945156636,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,1.9602777777777778,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
3,105717322,16.306290722934413,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,2.386388888888889,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
4,105717322,16.48363286234843,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,2.8563888888888886,,,,,,,,,,,,,,,,,,,,,4,3.525660640126208,,,,,
5,105717322,17.00356850071219,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,1.7525,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
6,105717322,16.203765785085608,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,2.585277777777778,,,,,,,,,,,,,,,,,,,,,4,2.947571340641162,,,,,
7,105717322,17.134646722095717,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,4.774444444444445,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,,,,,4,2.787479874785069,3.4990557361995345,,,,
8,105717322,16.232853931052816,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,4.987222222222222,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,,,,,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,,
9,105717322,15.579576153275038,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,5.581111111111111,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,,
10,105717322,18.20684116654016,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,3.799722222222222,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,,,,,,,,,,,,,,,,,4,3.4990557361995345,2.787479874785069,,,,
11,105717322,18.93481868135617,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,3.177777777777778,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,,,,,,,,,,,,,,,,,4,3.4990557361995345,2.8313185007121917,,,,
12,105717322,18.555013125800617,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,3.5230555555555556,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,,,,,,,,,,,,,,,,,4,3.4990557361995345,2.8313185007121917,,,,
13,105717322,16.88063170883059,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,4.398333333333333,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,,
14,105717322,18.499096459133952,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,3.573888888888889,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,,,,,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,,
15,105717322,16.94402589031327,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,4.3805555555555555,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,,
16,105717322,15.768715042163926,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,5.409166666666667,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,,
17,105717322,17.66798534802284,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,4.329444444444444,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,,,,,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,,
18,105717322,16.496692556979937,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,4.787222222222223,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,,
19,105717322,17.868307181577947,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,4.131666666666666,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,,,,,,,,,,,,,,,,,4,3.525660640126208,2.787479874785069,,,,
20,105717322,17.268438598547966,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,5.323888888888889,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.4675000000000002,,,,,,,,,,,,,,,,,4,3.525660640126208,3.4990557361995345,,,,
21,105717322,16.366645807505066,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,5.536666666666666,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6802777777777775,,,,,,,,,,,,,,,,,4,3.525660640126208,2.8313185007121917,,,,
22,105717322,15.71336802972729,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,6.130555555555555,105718600.0,"(38.305, -109.866)",106.57101669007172,3.2741666666666664,,,,,,,,,,,,,,,,,4,3.525660640126208,2.8313185007121917,,,,
23,105717322,17.34018726438615,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.9805555555555556,105717400.0,"(38.0363, -109.5455)",61.18408788695987,2.2280555555555557,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,,
24,105717322,18.958652014689505,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.156111111111111,105718000.0,"(38.6192, -109.618)",11.441957572669542,1.4036111111111111,,,,,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,,
25,105717322,18.506331445868828,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,2.960277777777778,105718300.0,"(38.4951, -109.6202)",3.9506878596194714,1.2077777777777778,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,,
26,105717322,17.403581445868827,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.9627777777777777,105718600.0,"(38.305, -109.866)",49.837200342997754,2.210277777777778,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,,
27,105717322,17.887884548759565,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,3.5883333333333334,105717400.0,"(38.0363, -109.5455)",0.12676003827656057,1.0030555555555556,,,,,,,,,,,,,,,,,4,2.947571340641162,2.787479874785069,,,,
