,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,route_6_id,route_6_coords,dist_to_route_6,time_to_route_6,route_7_id,route_7_coords,dist_to_route_7,time_to_route_7,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score,route_6_score,route_7_score
0,105717322,13.847035430340625,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,2.582222222222222,,,,,,,,,,,,,,,,,,,,,4,2.787479874785069,,,,,
1,105717322,15.661361291755092,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,1.5797222222222222,,,,,,,,,,,,,,,,,,,,,4,3.4990557361995345,,,,,
2,105717322,14.575012945156637,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,1.9602777777777778,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
3,105717322,14.106290722934414,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,2.386388888888889,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
4,105717322,14.283632862348432,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,2.8563888888888886,,,,,,,,,,,,,,,,,,,,,4,3.525660640126208,,,,,
5,105717322,14.803568500712192,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,1.7525,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
6,105717322,14.003765785085607,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,2.585277777777778,,,,,,,,,,,,,,,,,,,,,4,2.947571340641162,,,,,
7,105717322,14.934646722095716,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,4.774444444444445,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,,,,,4,2.787479874785069,3.4990557361995345,,,,
8,105717322,14.023992819941704,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,4.995277777777778,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,,,,,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,,
9,105717322,13.379576153275037,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,5.581111111111111,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,,
10,105717322,16.008063388762384,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,3.798611111111111,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,,,,,,,,,,,,,,,,,4,3.4990557361995345,2.787479874785069,,,,
11,105717322,16.73481868135617,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,3.177777777777778,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,,,,,,,,,,,,,,,,,4,3.4990557361995345,2.8313185007121917,,,,
12,105717322,16.355013125800618,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,3.5230555555555556,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,,,,,,,,,,,,,,,,,4,3.4990557361995345,2.8313185007121917,,,,
13,105717322,14.680631708830592,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,4.398333333333333,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,,
14,105717322,16.29909645913395,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,3.573888888888889,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,,,,,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,,
15,105717322,14.74402589031327,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,4.3805555555555555,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,,
16,105717322,13.569020597719483,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,5.408888888888889,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.0225,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,,
17,105717322,15.467985348022838,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,4.329444444444444,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,,,,,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,,
18,105717322,14.296692556979938,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,4.787222222222223,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,,,,,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,,
