,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score
26,105732539,14.873385113959877,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,4.774444444444445,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
27,105732539,14.404662891737656,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,5.200555555555555,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
28,105732539,14.545524002848767,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,5.0725,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
29,105732539,15.491218447293212,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,4.212777777777777,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
30,105732539,15.094912891737657,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,4.573055555555555,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
31,105732539,15.631162891737656,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,4.085555555555556,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
32,105732539,15.376329558404322,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,4.317222222222222,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
33,105732539,15.356468447293212,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,4.335277777777778,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.5116666666666667,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
34,105732539,14.960162891737657,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,4.695555555555556,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.5116666666666667,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
35,105732539,15.496412891737656,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,4.208055555555555,105732800.0,"(36.0192, -115.4701)",12.228615457268198,1.3836111111111111,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
36,105732539,15.241579558404322,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,4.439722222222223,105732800.0,"(36.0192, -115.4701)",12.228615457268198,1.3836111111111111,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
37,105732539,15.008135113959879,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,4.651944444444444,105788000.0,"(36.156, -115.4366)",8.032485366672052,1.2736111111111112,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
38,105732539,15.14899622507099,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,4.523888888888889,105788000.0,"(36.156, -115.4366)",8.032485366672052,1.2736111111111112,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
39,105732539,15.452412891737655,0.8307753489007916,"(36.1623, -115.4495)",105821400.0,"(36.1558, -115.4362)",1.0425,4.248055555555555,105732500.0,"(36.0351, -115.4634)",24.849317111362424,1.8769444444444443,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
40,105732539,15.0561073361821,0.8307753489007916,"(36.1623, -115.4495)",105821400.0,"(36.1558, -115.4362)",1.0425,4.608333333333333,105732500.0,"(36.0351, -115.4634)",24.849317111362424,1.8769444444444443,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
41,105732539,15.5923573361821,0.8307753489007916,"(36.1623, -115.4495)",105821400.0,"(36.1558, -115.4362)",1.0425,4.120833333333334,105732800.0,"(36.0192, -115.4701)",23.559347310077424,1.748888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
42,105732539,15.337524002848767,0.8307753489007916,"(36.1623, -115.4495)",105821400.0,"(36.1558, -115.4362)",1.0425,4.3525,105732800.0,"(36.0192, -115.4701)",23.559347310077424,1.748888888888889,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
43,105732539,15.22049622507099,0.8307753489007916,"(36.1623, -115.4495)",105821400.0,"(36.1558, -115.4362)",1.0425,4.458888888888889,105788000.0,"(36.156, -115.4366)",14.049858948388781,1.5330555555555554,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
44,105732539,15.361357336182103,0.8307753489007916,"(36.1623, -115.4495)",105821400.0,"(36.1558, -115.4362)",1.0425,4.330833333333333,105788000.0,"(36.156, -115.4366)",14.049858948388781,1.5330555555555554,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
45,105732539,15.464940669515435,8.479252364323264,"(36.129, -115.4878)",105926100.0,"(36.1558, -115.4362)",1.3230555555555554,4.236666666666666,105732500.0,"(36.0351, -115.4634)",17.055438875563897,1.585,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
46,105732539,15.068635113959878,8.479252364323264,"(36.129, -115.4878)",105926100.0,"(36.1558, -115.4362)",1.3230555555555554,4.5969444444444445,105732500.0,"(36.0351, -115.4634)",17.055438875563897,1.585,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
47,105732539,15.60488511395988,8.479252364323264,"(36.129, -115.4878)",105926100.0,"(36.1558, -115.4362)",1.3230555555555554,4.109444444444444,105732800.0,"(36.0192, -115.4701)",15.765469074278897,1.4569444444444444,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
48,105732539,15.350051780626545,8.479252364323264,"(36.129, -115.4878)",105926100.0,"(36.1558, -115.4362)",1.3230555555555554,4.341111111111111,105732800.0,"(36.0192, -115.4701)",15.765469074278897,1.4569444444444444,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
49,105732539,15.233024002848767,8.479252364323264,"(36.129, -115.4878)",105926100.0,"(36.1558, -115.4362)",1.3230555555555554,4.4475,105788000.0,"(36.156, -115.4366)",6.2559807125902545,1.241111111111111,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
50,105732539,15.37388511395988,8.479252364323264,"(36.129, -115.4878)",105926100.0,"(36.1558, -115.4362)",1.3230555555555554,4.319444444444445,105788000.0,"(36.156, -115.4366)",6.2559807125902545,1.241111111111111,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,
51,105732539,13.6673573361821,25.43962121117974,"(36.0351, -115.4634)",105732500.0,"(36.1558, -115.4362)",1.8841666666666668,5.870833333333334,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
