,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,seed_route_score,route_2_score,route_3_score,route_4_score
0,105717400,13.373476529373177,62.078243254998945,"(38.6192, -109.618)",105718000.0,"(38.0363, -109.5455)",2.196944444444444,2.196944444444444,,,,,,,,,3.517410051088806,3.4727053671732584,,
1,105717400,12.511784107356554,65.13477574657935,"(38.4951, -109.6202)",105718300.0,"(38.0363, -109.5455)",2.397222222222222,2.397222222222222,,,,,,,,,3.517410051088806,2.8313185007121917,,
2,105717400,11.840478551800997,100.47348602532716,"(38.305, -109.866)",105718600.0,"(38.0363, -109.5455)",3.0075,3.0075,,,,,,,,,3.517410051088806,2.8313185007121917,,
3,105717400,14.438023169520736,6.097530664744554,"(38.0368, -109.5774)",105800700.0,"(38.0363, -109.5455)",1.2805555555555554,1.2805555555555554,,,,,,,,,3.517410051088806,3.5292242295430394,,
4,105717400,12.730256329578776,61.18408788695987,"(38.5232, -109.6024)",105884200.0,"(38.0363, -109.5455)",2.198611111111111,2.198611111111111,,,,,,,,,3.517410051088806,2.8313185007121917,,
5,105717400,14.048929903217683,0.12676003827656057,"(38.0398, -109.5436)",105886700.0,"(38.0363, -109.5455)",1.0030555555555556,1.0030555555555556,,,,,,,,,3.517410051088806,2.8348809632399883,,
6,105717400,14.455795030085367,62.078243254998945,"(38.6192, -109.618)",105718000.0,"(38.0363, -109.5455)",2.196944444444444,3.786944444444444,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5899999999999999,,,,,3.517410051088806,3.4727053671732584,2.8313185007121917,
7,105717400,14.061628363418702,62.078243254998945,"(38.6192, -109.618)",105718000.0,"(38.0363, -109.5455)",2.196944444444444,4.145277777777777,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9483333333333333,,,,,3.517410051088806,3.4727053671732584,2.8313185007121917,
8,105717400,14.217461696752034,65.13477574657935,"(38.4951, -109.6202)",105718300.0,"(38.0363, -109.5455)",2.397222222222222,4.003611111111111,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.6063888888888889,,,,,3.517410051088806,2.8313185007121917,3.4727053671732584,
9,105717400,12.684463719179856,65.13477574657935,"(38.4951, -109.6202)",105718300.0,"(38.0363, -109.5455)",2.397222222222222,4.814166666666667,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4169444444444443,,,,,3.517410051088806,2.8313185007121917,2.8313185007121917,
10,105717400,13.172461696752034,100.47348602532716,"(38.305, -109.866)",105718600.0,"(38.0363, -109.5455)",3.0075,4.953611111111111,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9461111111111111,,,,,3.517410051088806,2.8313185007121917,3.4727053671732584,
11,105717400,12.0379081636243,100.47348602532716,"(38.305, -109.866)",105718600.0,"(38.0363, -109.5455)",3.0075,5.401944444444444,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.3944444444444444,,,,,3.517410051088806,2.8313185007121917,2.8313185007121917,
12,105717400,15.18425631447177,6.097530664744554,"(38.0368, -109.5774)",105800700.0,"(38.0363, -109.5455)",1.2805555555555554,3.7591666666666668,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.4786111111111113,,,,,3.517410051088806,3.5292242295430394,3.4727053671732584,
13,105717400,14.322563892455149,6.097530664744554,"(38.0368, -109.5774)",105800700.0,"(38.0363, -109.5455)",1.2805555555555554,3.9594444444444443,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.678888888888889,,,,,3.517410051088806,3.5292242295430394,2.8313185007121917,
14,105717400,13.651563892455147,6.097530664744554,"(38.0368, -109.5774)",105800700.0,"(38.0363, -109.5455)",1.2805555555555554,4.569444444444445,105718600.0,"(38.305, -109.866)",106.57101669007172,3.2888888888888888,,,,,3.517410051088806,3.5292242295430394,2.8313185007121917,
