,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score
14,105732605,13.333325432668252,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2608333333333333,2.5341666666666667,105788000.0,"(36.156, -115.4366)",8.032485366672052,1.2733333333333334,,,,,,,,,2.329268292682927,1.6500000000000001,3.3416404733186575,,
15,105732605,13.253571960773977,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,3.216666666666667,105732500.0,"(36.0351, -115.4634)",24.849317111362424,1.8672222222222223,,,,,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,,
16,105732605,13.391988627440643,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,3.0908333333333333,105732800.0,"(36.0192, -115.4701)",23.559347310077424,1.7413888888888889,,,,,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,,
17,105732605,14.137893933380443,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,2.876666666666667,105788000.0,"(36.156, -115.4366)",14.049858948388781,1.5272222222222223,,,,,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,,
18,105732605,13.861321960773978,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,2.6641666666666666,105732500.0,"(36.0351, -115.4634)",17.055438875563897,1.5744444444444445,,,,,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,,
19,105732605,13.995460849662866,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,2.5422222222222226,105732800.0,"(36.0192, -115.4701)",15.765469074278897,1.4525000000000001,,,,,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,,
20,105732605,14.745643933380443,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,2.3241666666666667,105788000.0,"(36.156, -115.4366)",6.2559807125902545,1.2344444444444445,,,,,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,,
21,105732605,14.90300157259728,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,4.291111111111111,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,
22,105732605,15.155434656314856,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,4.525555555555556,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,
23,105732605,14.40590687853708,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,5.206944444444444,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
24,105732605,14.544323545203746,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,5.081111111111111,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
25,105732605,15.041418239263946,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,4.165277777777778,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,
26,105732605,15.151767989648189,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,4.528888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,
27,105732605,14.685490211870412,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,4.9527777777777775,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
28,105732605,14.823906878537079,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,4.826944444444444,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
29,105732605,15.179879100759301,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,4.503333333333334,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,,,,,2.329268292682927,3.3416404733186575,2.8313185007121917,2.8313185007121917,
30,105732605,15.290228851143546,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,4.866944444444444,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,,,,,2.329268292682927,3.3416404733186575,2.8313185007121917,3.3416404733186575,
31,105732605,15.3173791007593,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,4.378333333333333,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,,,,,2.329268292682927,3.3416404733186575,2.8313185007121917,2.8313185007121917,
32,105732605,15.569812184476877,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,4.612777777777778,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,,,,,2.329268292682927,3.3416404733186575,2.8313185007121917,3.3416404733186575,
33,105732605,13.944127516329534,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2608333333333333,4.088888888888889,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.506388888888889,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,,,,,2.329268292682927,1.6500000000000001,2.8313185007121917,2.8313185007121917,
34,105732605,14.054477266713775,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2608333333333333,4.452500000000001,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.506388888888889,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,,,,,2.329268292682927,1.6500000000000001,2.8313185007121917,3.3416404733186575,
35,105732605,14.081627516329533,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2608333333333333,3.9638888888888886,105732800.0,"(36.0192, -115.4701)",12.228615457268198,1.3805555555555555,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,,,,,2.329268292682927,1.6500000000000001,2.8313185007121917,2.8313185007121917,
36,105732605,14.33406060004711,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2608333333333333,4.198333333333333,105732800.0,"(36.0192, -115.4701)",12.228615457268198,1.3805555555555555,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,,,,,2.329268292682927,1.6500000000000001,2.8313185007121917,3.3416404733186575,
37,105732605,14.102449488936,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2608333333333333,4.408888888888889,105788000.0,"(36.156, -115.4366)",8.032485366672052,1.2733333333333334,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,,,,,2.329268292682927,1.6500000000000001,3.3416404733186575,2.8313185007121917,
38,105732605,14.240866155602665,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2608333333333333,4.283055555555555,105788000.0,"(36.156, -115.4366)",8.032485366672052,1.2733333333333334,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,,,,,2.329268292682927,1.6500000000000001,3.3416404733186575,2.8313185007121917,
39,105732605,14.631057128152834,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,4.538333333333334,105732500.0,"(36.0351, -115.4634)",24.849317111362424,1.8672222222222223,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,
40,105732605,14.741406878537079,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,4.901944444444444,105732500.0,"(36.0351, -115.4634)",24.849317111362424,1.8672222222222223,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,
41,105732605,14.768557128152835,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,4.413333333333333,105732800.0,"(36.0192, -115.4701)",23.559347310077424,1.7413888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,
42,105732605,15.020990211870412,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,4.647777777777778,105732800.0,"(36.0192, -115.4701)",23.559347310077424,1.7413888888888889,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,
43,105732605,14.907017989648189,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,4.751388888888889,105788000.0,"(36.156, -115.4366)",14.049858948388781,1.5272222222222223,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
44,105732605,15.045434656314857,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3494444444444444,4.625555555555556,105788000.0,"(36.156, -115.4366)",14.049858948388781,1.5272222222222223,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
45,105732605,15.238807128152835,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,3.9858333333333333,105732500.0,"(36.0351, -115.4634)",17.055438875563897,1.5744444444444445,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,
46,105732605,15.34915687853708,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,4.349444444444444,105732500.0,"(36.0351, -115.4634)",17.055438875563897,1.5744444444444445,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,
47,105732605,15.372029350375058,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,3.8647222222222224,105732800.0,"(36.0192, -115.4701)",15.765469074278897,1.4525000000000001,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,
48,105732605,15.624462434092635,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,4.099166666666667,105732800.0,"(36.0192, -115.4701)",15.765469074278897,1.4525000000000001,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,,,,,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,
49,105732605,15.51476798964819,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,4.198888888888889,105788000.0,"(36.156, -115.4366)",6.2559807125902545,1.2344444444444445,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
50,105732605,15.653184656314856,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.0897222222222223,4.073055555555555,105788000.0,"(36.156, -115.4366)",6.2559807125902545,1.2344444444444445,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,,,,,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,
51,105732605,13.449168239263946,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,5.612777777777778,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
52,105732605,13.049196017041723,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,5.97638888888889,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,3.3416404733186575
53,105732605,13.09324021187041,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,6.400277777777778,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,2.8313185007121917
54,105732605,13.231656878537079,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,6.274444444444445,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,2.8313185007121917
55,105732605,12.952073545203746,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,6.528611111111111,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,2.8313185007121917
56,105732605,12.552101322981525,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,6.892222222222221,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,3.3416404733186575
57,105732605,13.089573545203745,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,6.403611111111111,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,2.8313185007121917
58,105732605,12.831684656314856,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6469444444444443,6.638055555555556,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,3.3416404733186575
59,105732605,13.586668239263947,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,5.487777777777778,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
60,105732605,13.328779350375058,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,5.722222222222222,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,2.329268292682927,2.8313185007121917,2.8313185007121917,2.8313185007121917,3.3416404733186575
61,105732605,13.089573545203745,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,6.403611111111111,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,2.8313185007121917
62,105732605,13.227990211870411,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,6.277777777777778,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,2.329268292682927,2.8313185007121917,2.8313185007121917,3.3416404733186575,2.8313185007121917
63,105732605,13.231656878537079,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,6.274444444444445,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,2.8313185007121917
64,105732605,12.831684656314858,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,6.638055555555555,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,3.3416404733186575
65,105732605,13.36915687853708,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,6.149444444444444,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,2.8313185007121917
66,105732605,13.11126798964819,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,6.3838888888888885,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,2.329268292682927,2.8313185007121917,3.3416404733186575,2.8313185007121917,3.3416404733186575
67,105732605,13.7251291007593,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,5.825833333333334,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,2.329268292682927,3.3416404733186575,2.8313185007121917,2.8313185007121917,2.8313185007121917
68,105732605,13.467240211870411,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,6.060277777777778,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,2.329268292682927,3.3416404733186575,2.8313185007121917,2.8313185007121917,3.3416404733186575
69,105732605,13.2280344066991,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,6.741666666666666,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,2.329268292682927,3.3416404733186575,2.8313185007121917,3.3416404733186575,2.8313185007121917
70,105732605,13.366451073365766,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,6.615833333333333,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,2.329268292682927,3.3416404733186575,2.8313185007121917,3.3416404733186575,2.8313185007121917
71,105732605,13.863545767425968,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,5.699999999999999,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,2.329268292682927,3.3416404733186575,2.8313185007121917,2.8313185007121917,2.8313185007121917
72,105732605,13.463573545203745,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,6.063611111111111,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3225,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,2.329268292682927,3.3416404733186575,2.8313185007121917,2.8313185007121917,3.3416404733186575
73,105732605,13.507617740032433,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,6.4875,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.748888888888889,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5569444444444445,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8747222222222222,2.329268292682927,3.3416404733186575,2.8313185007121917,3.3416404733186575,2.8313185007121917
