,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,route_6_id,route_6_coords,dist_to_route_6,time_to_route_6,route_7_id,route_7_coords,dist_to_route_7,time_to_route_7,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score,route_6_score,route_7_score
0,105717322,19.347035430340625,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,2.582222222222222,,,,,,,,,,,,,,,,,,,,,4,2.787479874785069,,,,,
1,105717322,21.16136129175509,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,1.5797222222222222,,,,,,,,,,,,,,,,,,,,,4,3.4990557361995345,,,,,
2,105717322,20.075012945156637,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,1.9602777777777778,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
3,105717322,19.606290722934418,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,2.386388888888889,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
4,105717322,19.784243973459542,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,2.855833333333333,,,,,,,,,,,,,,,,,,,,,4,3.525660640126208,,,,,
5,105717322,20.303568500712196,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,1.7525,,,,,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,,
6,105717322,19.503765785085605,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,2.585277777777778,,,,,,,,,,,,,,,,,,,,,4,2.947571340641162,,,,,
7,105717322,20.434646722095714,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,4.774444444444445,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,,,,,4,2.787479874785069,3.4990557361995345,,,,
8,105717322,19.532853931052816,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,4.987222222222222,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,,,,,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,,
9,105717322,18.87957615327504,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,5.581111111111111,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,,
