,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,seed_route_score,route_2_score,route_3_score
0,105732605,8.837031237839565,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6577777777777778,1.6577777777777778,,,,,2.329268292682927,2.8313185007121917,
1,105732605,8.987364571172897,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,1.521111111111111,,,,,2.329268292682927,2.8313185007121917,
2,105732605,9.733269877112697,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,1.3069444444444445,,,,,2.329268292682927,3.3416404733186575,
3,105732605,8.090212737127372,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2627777777777778,1.2627777777777778,,,,,2.329268292682927,1.6500000000000001,
4,105732605,9.178642348950675,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3472222222222223,1.3472222222222223,,,,,2.329268292682927,2.8313185007121917,
5,105732605,9.460059015617341,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.091388888888889,1.091388888888889,,,,,2.329268292682927,2.8313185007121917,
6,105732605,7.38319790450623,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6577777777777778,2.979444444444445,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3216666666666668,2.329268292682927,2.8313185007121917,2.8313185007121917
7,105732605,6.983225682284008,19.574483949942213,"(36.0351, -115.4634)",105732500.0,"(36.144, -115.4907)",1.6577777777777778,3.343055555555556,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6852777777777779,2.329268292682927,2.8313185007121917,3.3416404733186575
8,105732605,7.524670126728452,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,2.850833333333333,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3297222222222222,2.329268292682927,2.8313185007121917,2.8313185007121917
9,105732605,7.270447904506231,18.284514148657216,"(36.0192, -115.4701)",105732800.0,"(36.144, -115.4907)",1.521111111111111,3.0819444444444444,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5608333333333333,2.329268292682927,2.8313185007121917,3.3416404733186575
10,105732605,7.657325432668252,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,3.194166666666667,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8872222222222224,2.329268292682927,3.3416404733186575,2.8313185007121917
11,105732605,7.803075432668251,8.775025786968571,"(36.156, -115.4366)",105788000.0,"(36.144, -115.4907)",1.3069444444444445,3.0616666666666665,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.754722222222222,2.329268292682927,3.3416404733186575,2.8313185007121917
12,105732605,6.433184959349593,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2627777777777778,2.769166666666667,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.506388888888889,2.329268292682927,1.6500000000000001,2.8313185007121917
13,105732605,6.568546070460705,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2627777777777778,2.646111111111111,105732800.0,"(36.0192, -115.4701)",12.228615457268198,1.3833333333333333,2.329268292682927,1.6500000000000001,2.8313185007121917
14,105732605,6.691379403794038,8.107671467806679,"(36.0786, -115.4784)",105795000.0,"(36.144, -115.4907)",1.2627777777777778,2.5344444444444445,105788000.0,"(36.156, -115.4366)",8.032485366672052,1.2716666666666667,2.329268292682927,1.6500000000000001,3.3416404733186575
15,105732605,7.12469790450623,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3472222222222223,3.2144444444444447,105732500.0,"(36.0351, -115.4634)",24.849317111362424,1.8672222222222223,2.329268292682927,2.8313185007121917,2.8313185007121917
16,105732605,7.263114571172897,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3472222222222223,3.088611111111111,105732800.0,"(36.0192, -115.4701)",23.559347310077424,1.7413888888888889,2.329268292682927,2.8313185007121917,2.8313185007121917
17,105732605,7.496559015617342,9.58591720829657,"(36.1623, -115.4495)",105821400.0,"(36.144, -115.4907)",1.3472222222222223,2.876388888888889,105788000.0,"(36.156, -115.4366)",14.049858948388781,1.5291666666666668,2.329268292682927,2.8313185007121917,3.3416404733186575
18,105732605,7.716864571172897,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.091388888888889,2.676111111111111,105732500.0,"(36.0351, -115.4634)",17.055438875563897,1.5847222222222221,2.329268292682927,2.8313185007121917,2.8313185007121917
19,105732605,7.862309015617341,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.091388888888889,2.543888888888889,105732800.0,"(36.0192, -115.4701)",15.765469074278897,1.4525000000000001,2.329268292682927,2.8313185007121917,2.8313185007121917
20,105732605,8.102170126728453,2.6141151030857372,"(36.129, -115.4878)",105926100.0,"(36.144, -115.4907)",1.091388888888889,2.3258333333333336,105788000.0,"(36.156, -115.4366)",6.2559807125902545,1.2344444444444445,2.329268292682927,2.8313185007121917,3.3416404733186575
