,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,route_6_id,route_6_coords,dist_to_route_6,time_to_route_6,route_7_id,route_7_coords,dist_to_route_7,time_to_route_7,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score,route_6_score,route_7_score
19,105717322,18.034192409321008,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,4.131666666666666,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,,,,,,,,,,,,,,,,,4,3.505143239170914,2.9738825034834244,,,,
20,105717322,17.184581397667998,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,5.323888888888889,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.4675000000000002,,,,,,,,,,,,,,,,,4,3.505143239170914,3.4357159362748604,,,,
21,105717322,16.228504850495874,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,5.536666666666666,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6802777777777775,,,,,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,,,,
22,105717322,15.575227072718096,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,6.130555555555555,105718600.0,"(38.305, -109.866)",106.57101669007172,3.2741666666666664,,,,,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,,,,
23,105717322,17.408966337030606,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.9805555555555556,105717400.0,"(38.0363, -109.5455)",61.18408788695987,2.2280555555555557,,,,,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,,,,
24,105717322,18.77768865871093,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.156111111111111,105718000.0,"(38.6192, -109.618)",11.441957572669542,1.4036111111111111,,,,,,,,,,,,,,,,,4,2.7136949446582914,3.4357159362748604,,,,
25,105717322,18.271084333761028,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,2.960277777777778,105718300.0,"(38.4951, -109.6202)",3.9506878596194714,1.2077777777777778,,,,,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,,,,
26,105717322,17.168334333761027,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.9627777777777777,105718600.0,"(38.305, -109.866)",49.837200342997754,2.210277777777778,,,,,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,,,,
27,105717322,18.051045846531977,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,3.5883333333333334,105717400.0,"(38.0363, -109.5455)",0.12676003827656057,1.0030555555555556,,,,,,,,,,,,,,,,,4,2.924330009715218,2.9738825034834244,,,,
28,105717322,17.20112927932341,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,4.780833333333334,105718000.0,"(38.6192, -109.618)",62.20500329327551,2.1955555555555555,,,,,,,,,,,,,,,,,4,2.924330009715218,3.4357159362748604,,,,
29,105717322,16.245358287706843,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,4.993333333333333,105718300.0,"(38.4951, -109.6202)",65.26153578485591,2.4080555555555554,,,,,,,,,,,,,,,,,4,2.924330009715218,2.7136949446582914,,,,
30,105717322,15.592080509929065,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.585277777777778,5.587222222222222,105718600.0,"(38.305, -109.866)",100.60024606360372,3.0019444444444443,,,,,,,,,,,,,,,,,4,2.924330009715218,2.7136949446582914,,,,
31,105717322,17.78959205435282,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,6.9944444444444445,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,,,,,,,,,,,,,4,2.9738825034834244,3.4357159362748604,2.9738825034834244,,,
32,105717322,18.213543384416575,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,6.3725000000000005,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,,,,,,,,,,,,,4,2.9738825034834244,3.4357159362748604,2.7136949446582914,,,
33,105717322,17.833737828861018,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,6.717777777777778,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,,,,,,,,,,,,,4,2.9738825034834244,3.4357159362748604,2.7136949446582914,,,
34,105717322,16.593654396069585,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,7.425277777777778,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,,,,,,,,,,,,,4,2.9738825034834244,2.7136949446582914,2.9738825034834244,,,
35,105717322,17.962376717749912,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,6.600833333333333,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,,,,,,,,,,,,,4,2.9738825034834244,2.7136949446582914,3.4357159362748604,,,
36,105717322,16.353022392800007,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,7.4075,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,,,,,,,,,,,,,4,2.9738825034834244,2.7136949446582914,2.7136949446582914,,,
37,105717322,15.297182173847363,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,8.60388888888889,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,,,,,,,,,,,,,4,2.9738825034834244,2.7136949446582914,2.9738825034834244,,,
38,105717322,16.946710051083244,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,7.524166666666667,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,,,,,,,,,,,,,4,2.9738825034834244,2.7136949446582914,3.4357159362748604,,,
39,105717322,15.721133503911119,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.582222222222222,7.981944444444444,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,,,,,,,,,,,,,4,2.9738825034834244,2.7136949446582914,2.7136949446582914,,,
40,105717322,19.354175487144257,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,5.991944444444444,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,4,3.4357159362748604,2.9738825034834244,3.4357159362748604,,,
41,105717322,18.39809893997213,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,6.204722222222222,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,,,,,,,,,,,,,4,3.4357159362748604,2.9738825034834244,2.7136949446582914,,,
42,105717322,17.744821162194356,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,6.798611111111111,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,4,3.4357159362748604,2.9738825034834244,2.7136949446582914,,,
43,105717322,19.045876717749913,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,5.615833333333334,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,,,,,,,,,,,,,4,3.4357159362748604,2.7136949446582914,2.9738825034834244,,,
44,105717322,20.414599039430236,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,4.791388888888889,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,,,,,,,,,,,,,4,3.4357159362748604,2.7136949446582914,3.4357159362748604,,,
45,105717322,18.80524471448033,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,5.598055555555556,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,,,,,,,,,,,,,4,3.4357159362748604,2.7136949446582914,2.7136949446582914,,,
46,105717322,18.02287671774991,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,6.545833333333333,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,,,,,,,,,,,,,4,3.4357159362748604,2.7136949446582914,2.9738825034834244,,,
47,105717322,19.672404594985792,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,5.466111111111111,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,,,,,,,,,,,,,4,3.4357159362748604,2.7136949446582914,3.4357159362748604,,,
48,105717322,18.446828047813664,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5797222222222222,5.923888888888889,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,,,,,,,,,,,,,4,3.4357159362748604,2.7136949446582914,2.7136949446582914,,,
49,105717322,17.973682273305467,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,6.5905555555555555,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,3.4357159362748604,,,
50,105717322,17.01760572613334,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,6.803333333333334,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,2.7136949446582914,,,
51,105717322,16.364327948355566,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,7.397222222222222,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,2.7136949446582914,,,
52,105717322,18.8500156066388,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,5.793888888888889,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,,,,,,,,,,,,,4,2.7136949446582914,3.4357159362748604,2.9738825034834244,,,
53,105717322,19.273966936702553,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,5.171944444444445,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,,,,,,,,,,,,,4,2.7136949446582914,3.4357159362748604,2.7136949446582914,,,
54,105717322,18.894161381147,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,5.517222222222222,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,,,,,,,,,,,,,4,2.7136949446582914,3.4357159362748604,2.7136949446582914,,,
55,105717322,16.35760572613334,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,7.403333333333333,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,2.9738825034834244,,,
56,105717322,18.007133603369223,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,6.323611111111111,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,3.4357159362748604,,,
57,105717322,16.781557056197094,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9602777777777778,6.781388888888889,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,2.7136949446582914,,,
58,105717322,16.861765606638798,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,7.601388888888889,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,3.4357159362748604,,,
59,105717322,15.905689059466674,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,7.814166666666667,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,2.7136949446582914,,,
60,105717322,15.252411281688897,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,8.408055555555556,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,2.7136949446582914,,,
61,105717322,18.01890449552769,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,6.549444444444444,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,,,,,,,,,,,,,4,2.7136949446582914,3.4357159362748604,2.9738825034834244,,,
62,105717322,18.442855825591444,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,5.9275,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,,,,,,,,,,,,,4,2.7136949446582914,3.4357159362748604,2.7136949446582914,,,
63,105717322,18.063050270035887,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,6.272777777777778,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,,,,,,,,,,,,,4,2.7136949446582914,3.4357159362748604,2.7136949446582914,,,
64,105717322,16.55346683724445,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,7.225277777777778,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,2.9738825034834244,,,
65,105717322,17.922189158924777,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,6.400833333333334,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,3.4357159362748604,,,
66,105717322,16.312834833974875,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.386388888888889,7.2075000000000005,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,,,,,,,,,,,,,4,2.7136949446582914,2.7136949446582914,2.7136949446582914,,,
67,105717322,19.058463901151423,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,6.323888888888888,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,4,3.505143239170914,2.9738825034834244,3.4357159362748604,,,
68,105717322,18.1023873539793,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,6.536666666666666,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,,,,,,,,,,,,,4,3.505143239170914,2.9738825034834244,2.7136949446582914,,,
69,105717322,17.449109576201522,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,7.130555555555555,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,4,3.505143239170914,2.9738825034834244,2.7136949446582914,,,
70,105717322,17.71646390115142,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,7.543888888888889,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.4675000000000002,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.2199999999999998,,,,,,,,,,,,,4,3.505143239170914,3.4357159362748604,2.9738825034834244,,,
71,105717322,18.14041523121518,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,6.921944444444445,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.4675000000000002,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.5980555555555556,,,,,,,,,,,,,4,3.505143239170914,3.4357159362748604,2.7136949446582914,,,
72,105717322,17.760609675659623,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,7.267222222222222,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.4675000000000002,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9433333333333334,,,,,,,,,,,,,4,3.505143239170914,3.4357159362748604,2.7136949446582914,,,
73,105717322,16.520526242868186,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,7.974722222222222,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6802777777777775,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.4380555555555556,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,2.9738825034834244,,,
74,105717322,17.88924856454851,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,7.150277777777777,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6802777777777775,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.613611111111111,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,3.4357159362748604,,,
75,105717322,16.279894239598608,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,7.956944444444444,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6802777777777775,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4202777777777778,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,2.7136949446582914,,,
76,105717322,15.224054020645964,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,9.153333333333332,105718600.0,"(38.305, -109.866)",106.57101669007172,3.2741666666666664,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.022777777777778,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,2.9738825034834244,,,
77,105717322,16.873581897881845,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,8.07361111111111,105718600.0,"(38.305, -109.866)",106.57101669007172,3.2741666666666664,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9430555555555555,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,3.4357159362748604,,,
78,105717322,15.64800535070972,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.8563888888888886,8.531388888888888,105718600.0,"(38.305, -109.866)",106.57101669007172,3.2741666666666664,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.4008333333333334,,,,,,,,,,,,,4,3.505143239170914,2.7136949446582914,2.7136949446582914,,,
79,105717322,18.43323782886102,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,6.172777777777778,105717400.0,"(38.0363, -109.5455)",61.18408788695987,2.2280555555555557,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.192222222222222,,,,,,,,,,,,,4,2.7136949446582914,2.9738825034834244,3.4357159362748604,,,
